Rotation,ABMI Site,Year,Field Date,Field Crew Member(s),Identification Date,Identification Analyst,Point Count Station,Wind Conditions,Precipitation,Start of Point Count  (24 hour clock),End of Point Count (24-hr clock),Common Name,Scientific Name,Taxonomic Resolution,Unique Taxonomic Identification Number,Time First Detected (seconds),Interval 1 (0-200 seconds),Interval 2 (201-400 seconds),Interval 3 (401-600 seconds),Behaviour,Tally,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,1,0,None,4:24,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,190,1,1,0,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,1,0,None,4:24,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,1,0,None,4:24,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,1,0,None,4:24,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,10,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,1,0,None,4:24,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,10,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,1,0,None,4:24,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,50,1,0,0,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,1,0,None,4:24,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,0,1,0,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,1,0,None,4:24,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,60,1,0,0,Fly Over,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,2,1,None,7:22,DNC,Alder Flycatcher,Empidonax alnorum,Species,178340,20,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,2,1,None,7:22,DNC,Brown-headed Cowbird,Molothrus ater,Species,179112,50,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,2,1,None,7:22,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,580,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,2,1,None,7:22,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,20,1,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,2,1,None,7:22,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,2,1,None,7:22,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,40,1,0,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Western Tanager,Piranga ludoviciana,Species,179882,440,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Western Tanager,Piranga ludoviciana,Species,179882,50,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,30,1,0,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,20,1,0,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,220,0,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Gray Jay,Perisoreus canadensis,Species,179667,130,1,1,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Gray Jay,Perisoreus canadensis,Species,179667,550,0,0,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Hermit Thrush,Catharus guttatus,Species,179779,80,1,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,VNA,VNA,VNA,SNI,10,1,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,40,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,460,0,0,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,90,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Common Raven,Corvus corax,Species,179725,580,0,0,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Bay-breasted Warbler,Dendroica castanea,Species,178912,10,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Alder Flycatcher,Empidonax alnorum,Species,178340,570,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,10,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,80,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,90,1,0,0,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,3,0,None,4:58,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,310,0,1,0,Fly Over,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,180,1,0,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,440,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,20,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,40,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,260,0,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Red-breasted Nuthatch,Sitta canadensis,Species,178784,50,1,1,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,390,0,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,30,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Cape May Warbler,Dendroica tigrina,Species,178887,10,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Cape May Warbler,Dendroica tigrina,Species,178887,520,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Gray Jay,Perisoreus canadensis,Species,179667,70,1,1,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Hermit Thrush,Catharus guttatus,Species,179779,40,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Hermit Thrush,Catharus guttatus,Species,179779,540,0,0,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,100,1,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,220,0,1,0,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Western Tanager,Piranga ludoviciana,Species,179882,0,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Yellow-rumped Warbler,Dendroica coronata,Species,178891,20,1,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,4,0,None,5:28,DNC,Yellow-rumped Warbler,Dendroica coronata,Species,178891,140,1,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,310,0,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Yellow-bellied Flycatcher,Empidonax flaviventris,Species,178338,440,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Hermit Thrush,Catharus guttatus,Species,179779,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Gray Jay,Perisoreus canadensis,Species,179667,160,1,1,0,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Hermit Thrush,Catharus guttatus,Species,179779,100,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Cape May Warbler,Dendroica tigrina,Species,178887,80,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Chipping Sparrow,Spizella passerina,Species,179435,350,0,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,10,1,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,30,1,0,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,60,1,0,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,80,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Pileated Woodpecker,Dryocopus pileatus,Species,178166,220,0,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,20,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,5,0,None,5:55,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,0,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,410,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,570,0,0,1,Fly Over,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,120,1,0,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,30,1,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,80,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,290,0,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,0,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,0,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,100,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,10,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Gray Jay,Perisoreus canadensis,Species,179667,0,1,0,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Gray Jay,Perisoreus canadensis,Species,179667,0,1,1,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Hermit Thrush,Catharus guttatus,Species,179779,90,1,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,50,1,0,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,40,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,80,1,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,230,0,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,0,1,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,6,0,None,4:34,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,160,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Ruby-crowned Kinglet,Regulus calendula,Species,179870,300,0,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,30,1,0,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Yellow-bellied Flycatcher,Empidonax flaviventris,Species,178338,50,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Gray Jay,Perisoreus canadensis,Species,179667,440,0,0,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Hermit Thrush,Catharus guttatus,Species,179779,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Hermit Thrush,Catharus guttatus,Species,179779,90,1,0,0,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,20,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,190,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,380,0,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,80,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,220,0,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Dark-eyed Junco,Junco hyemalis,Species,179410,380,0,1,0,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,40,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,420,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Red-eyed Vireo,Vireo olivaceus,Species,179021,20,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,0,1,1,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,250,0,1,0,Fly Over,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,7,0,None,5:00,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,260,0,1,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Red Squirrel,Tamiasciurus hudsonicus,Species,180166,30,1,1,0,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Chipping Sparrow,Spizella passerina,Species,179435,0,1,0,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Chipping Sparrow,Spizella passerina,Species,179435,40,1,0,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Cape May Warbler,Dendroica tigrina,Species,178887,140,1,0,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Chipping Sparrow,Spizella passerina,Species,179435,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Woodpeckers,Picinae,Subfamily,553479,80,1,0,0,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,20,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,White-winged Crossbill,Loxia leucoptera,Species,179268,50,1,1,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,340,0,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Gray Jay,Perisoreus canadensis,Species,179667,540,0,0,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Hermit Thrush,Catharus guttatus,Species,179779,350,0,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Western Tanager,Piranga ludoviciana,Species,179882,540,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Western Tanager,Piranga ludoviciana,Species,179882,430,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Western Tanager,Piranga ludoviciana,Species,179882,0,1,1,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,60,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,8,0,None,5:30,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,60,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,0,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,Western Tanager,Piranga ludoviciana,Species,179882,20,1,0,0,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,Swainson'S Thrush,Catharus ustulatus,Species,179788,150,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,White-throated Sparrow,Zonotrichia albicollis,Species,179462,10,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,Brown Creeper,Certhia americana,Species,178803,410,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,Gray Jay,Perisoreus canadensis,Species,179667,260,0,1,0,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,Black-capped Chickadee,Poecile atricapillus,Species,554382,540,0,0,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,European Starling,Sturnus vulgaris,Species,179637,460,0,0,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,0,1,1,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,50,1,1,1,Singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,Tennessee Warbler,Vermivora peregrina,Species,178855,50,1,0,1,Calling,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,0,1,1,1,Counter-singing,VNA,
Rotation 1,359,2007,16-Jun-07,CLS,1-Nov-07,TH,9,0,None,7:52,DNC,Ovenbird,Seiurus aurocapilla,Species,726205,10,1,1,1,Singing,VNA,
